id_plant;generation_2013_gwh;generation_2014_gwh;generation_2015_gwh;generation_2016_gwh;generation_2017_gwh;generation_2018_gwh;generation_2019_gwh
WRI1030038;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030039;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030040;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030041;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030042;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030043;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030044;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030045;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030046;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030047;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030048;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030049;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030050;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030051;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030052;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030053;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030054;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030055;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030056;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030057;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030058;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030059;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030060;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030061;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030062;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030063;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030064;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030065;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030066;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030067;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030068;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030069;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030070;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030071;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030072;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030073;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030074;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030075;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030076;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030077;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030078;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030079;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030080;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030081;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030082;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030083;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030084;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030085;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030086;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030087;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030088;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030089;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030090;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030091;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030092;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030093;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030094;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030095;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030096;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030097;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030098;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030099;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030101;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030102;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030103;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030104;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030105;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030106;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030107;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030108;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030109;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030110;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030111;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030112;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030113;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030114;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030115;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030116;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030117;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030118;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030119;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030120;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030121;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030122;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030123;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030124;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030125;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030126;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030127;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030128;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030129;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030130;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030131;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030132;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030133;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030134;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030135;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030136;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030137;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030138;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030139;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030140;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030141;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030142;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030143;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030144;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030145;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030146;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030147;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030148;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030149;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030150;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030151;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030152;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030153;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030154;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030155;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030156;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030157;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030158;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030159;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030160;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030161;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030162;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030163;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030164;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030165;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030166;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030167;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030168;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030169;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030170;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030171;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030172;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030173;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030174;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030175;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030176;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030177;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030178;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030179;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030180;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030181;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030182;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030183;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030184;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030185;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030186;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030187;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030188;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030189;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030190;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030191;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030192;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030193;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030194;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030195;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030196;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030197;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030198;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030199;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030200;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030201;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030202;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030203;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030204;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030205;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030206;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030207;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030208;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030209;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030210;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030211;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030212;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030213;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030214;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030215;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030216;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030217;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030218;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030219;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030220;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030221;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030222;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030223;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030224;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030225;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030226;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030227;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030228;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030229;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030230;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030231;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030232;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030233;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030234;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030235;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030236;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030237;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030238;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030239;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030240;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030241;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030242;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030243;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030244;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030245;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030246;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030247;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030248;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030250;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030251;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030252;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030253;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030254;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030255;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030256;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030257;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030258;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030259;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030260;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030261;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030262;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030263;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030264;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030265;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030266;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030267;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030268;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030269;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030270;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030271;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030272;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030273;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030274;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030275;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030276;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030277;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030278;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030279;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030280;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030281;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030282;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030283;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030284;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030285;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030286;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030287;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030288;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030289;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030290;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030291;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030292;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030293;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030294;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030295;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030296;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030297;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030298;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030299;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030300;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030301;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030302;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030303;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030304;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030305;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030306;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030307;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030308;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030309;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030310;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030311;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030312;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030313;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030314;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030315;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030316;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030317;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030318;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030319;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030320;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030321;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030322;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030323;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030324;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030325;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030326;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030327;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030328;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030329;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030330;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030331;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030332;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030333;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030334;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030335;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030336;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030337;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030338;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030339;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030340;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030341;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030342;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030343;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030344;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030345;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030346;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030347;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030348;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030349;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030350;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030351;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030352;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030353;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030354;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030355;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030356;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030357;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030358;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030359;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030360;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030361;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030362;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030363;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030364;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030365;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030366;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030367;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030368;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030369;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030370;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030371;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030372;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030373;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030374;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030375;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030376;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030377;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030379;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030380;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030381;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030382;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030383;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030384;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030385;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030386;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030387;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030388;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030389;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030390;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030391;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030392;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030393;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030394;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030395;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030396;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030397;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030399;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030400;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030401;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030402;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030403;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030404;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030405;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030406;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030408;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030411;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030412;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030413;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030414;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030415;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030417;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030418;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030419;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030420;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030421;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030422;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030423;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030424;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030425;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030426;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030427;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030428;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030429;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030430;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030431;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030432;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030436;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030437;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030438;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030439;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030442;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030443;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030444;NULL;NULL;NULL;NULL;NULL;NULL;NULL
WRI1030447;NULL;NULL;NULL;NULL;NULL;NULL;NULL
